Código;Fantasia;Nome completo;Fone;UF;Cidade;Bairro;Endereço;CEP;Latitude;Longitude;F/J;Id. F.Pagto;F.Pagto;Id.Vendedor;Vendedor;Vendedor Externo;Id.Região;Região;CNPJ/CPF;Inscr. Estadual;E-mail;Cliente desde;Operador;Conceito;Id. Principal;Fantasia Principal;Id. Transportadora;Transportadora;Premiação;Frete Cli.;Emp. de Operação;Local de montagem
145.990;INSECT BYE;INSECT BYE DEDETIZACAO E LAVAGEM DE CAIX;COM:21-2424.1943;RJ;RIO DE JANEIRO;PECHINCHA;Rua Mirataia,8;22770-190;0;0;J;0;;;;;;;02.431.796/0001-62;02397200;lucineia@insectbye.com.br;  /  /;;;0;;0;;;a;0;
324.927;INSTITUTO BRASIL OFE;AW EMPREENDIMENTOS EDUCACIONAIS E PROFIA;COM:21-2667.8888;RJ;RIO DE JANEIRO;TAQUARA;Rua Atituba,49;22730-170;-23;-43;J;0;;;;;;;20.917.082/0001-40;ISENTO;gerencia@institutobrasiloffshore.com.br;  /  /;;;324927;INSTITUTO BRASIL OFE;0;;;;0;
149.764;INTERCOM RIO COMERCI;INTERCOM RIO COMERCIO DE LAMPADAS LTDA;COM:21-2524.5955  COM:21-2240.1494;RJ;RIO DE JANEIRO;CENTRO;Praça Tiradentes,9;20060-070;0;0;J;0;;;;;;;31.040.439/0001-71;83073535;henrique@intercomrio.com.br;  /  /;;;0;;0;;;a;0;
326.037;INVENT;INVENT ENERGIA LTDA;;RJ;RIO DE JANEIRO;COSMOS;Rua das Amendoeiras,270 - APT 201 BLC 8;23056-620;-23;-44;J;0;;;;;;;21.766.028/0001-04;87014975;notacontabilnota@gmail.com;  /  /;;;326037;INVENT;0;;;;0;
324.923;INVERTEPRO - ASSISTA;INVERTEPRO - ASSISTENCIA TECNICA LTDA;COM:11-119331.2285;SP;SAO PAULO;VILA CENTENARIO;Rua Jorge Augusto,784;03645-000;-24;-47;J;0;;;;;;;36.013.204/0001-04;;rodrigo.maxtec@gmail.com;  /  /;;;324923;INVERTEPRO - ASSISTA;0;;;;0;
149.009;IS LOGISICA;OLIVEIRA GROUP DE TRANSPORTES E LOGISTIC;COM:11-3385.2756;RJ;RIO DE JANEIRO;RAMOS;Rua Nabor do Rego,456;21031-720;0;0;J;0;;;;;;;05.546.877/0002-87;05453062;contasareceber@oliveiragroup.com.br;  /  /;;;0;;0;;;a;0;
324.677;ISMALOC LOCACAO PARA;ISMALOC LOCACAO PARA EVENTOS LTDA;COM:41-9686.9828;SP;MAUA;JARDIM SAO JORGE DO GUAPITUBA;Rua Luiz Testa,152;09361-390;-24;-46;J;0;;;;;;;47.382.457/0001-71;;meucnpj@contabilizei.com.br;  /  /;;;324677;ISMALOC LOCACAO PARA;0;;;;0;
328.608;ISMAR EVENTOS;RG ISMAR EVENTOS LTDA;COM:71-99185.0085;BA;SALVADOR;SAUDE;Rua do Jenipapeiro,29;40040-580;0;0;J;0;;;;;0106010102;BA/OFF-LENTES;11.388.607/0001-07;;ricardoisma@hotmail.com;  /  /;;;328608;ISMAR EVENTOS;0;;;;0;
319.058;ISOFLEX;CONTRISO GESTOES VISUAIS LTDA;COM:41-3677.4700;PR;CAMPO MAGRO;JARDIM  CECILIA;ESTRADA DO CAMPO NOVO,1040;83535-000;0;0;J;0;;;;;;;03.223.155/0001-85;9019778956;comercial11@isoflex.com.br;  /  /;;;0;;0;;;a;0;
320.782;ISOPANEL INDUSTRIA P;ISOPANEL INDUSTRIA E COMERCIO EIRELI - P;;RJ;BELFORD ROXO;CENTRO;Rua Maestro Germano Dias Teixeira,71;26130-120;0;0;J;0;;;;;;;04.447.995/0001-94;77.179.224;viviane@isomil.com.br;  /  /;;;0;;0;;;a;0;
319.604;ISOSISTER;ISOSISTER - ISOLAMENTOS TERMICOS LTDA;;RJ;RIO DE JANEIRO;INHAÚMA;Rua Dona Emília,157;20765-110;0;0;J;0;;;;;;;01.969.189/0001-98;85.890.80-8;comercial@isosister.com.br;  /  /;;;0;;0;;;a;0;
323.935;ISOTRON EIRELI;ISOTRON EIRELI;;PR;ALMIRANTE TAMANDARÉ;LOTEAMENTO INDUSTRIAL;Rua João Vicentini,190;83504-447;-25;-49;J;0;;;;;;;01.409.892/0001-41;ISENTO;consultoria@isotron.com.br;  /  /;;;323935;ISOTRON EIRELI;0;;;;0;
327.955;ISTM INSTRUMENTACAOA;ISTM INSTRUMENTACAO E CONTROLE LTDA;COM:21-213462915.4210;RJ;RIO DE JANEIRO;REALENGO;Rua Pacaembu,62;21720-010;-23;-43;J;0;;;;;;;14.205.151/0001-90;79481190;istm@istm.com.br;  /  /;;;327955;ISTM INSTRUMENTACAOA;0;;;;0;
327.794;ITE INDUSTRIA THERMA;ITE INDUSTRIA THERMO ELETRICA LTDA;COM:21-212232.2662;RJ;RIO DE JANEIRO;CENTRO;Rua de Santana,190;20230-261;-23;-43;J;0;;;;;;;33.147.828/0001-26;81206414;financeiro@iteresistencias.com.br;  /  /;;;327794;ITE INDUSTRIA THERMA;0;;;;0;
325.323;ITI INSTITUTO;GAMALYRA COMERCIO E SERVICOS LTDA;;CE;FORTALEZA;ALDEOTA;Avenida Desembargador Moreira,2020 - SALA 1104;60170-002;-4;-39;J;0;;;;;;;03.779.969/0001-09;062984306;r o d r i g o b o n e t @ u o l . c o m . b r;  /  /;;;325323;ITI INSTITUTO;0;;;;0;
322.072;J A SANTOS REBOQUES;J A SANTOS REBOQUES;COM:21-2472.0767;RJ;RIO DE JANEIRO;IRAJÁ;Rua Licínio Barcelos,49;21235-190;-23;-43;J;0;;;;;;;30.438.997/0001-27;;juanrebocar@gmail.com;  /  /;;;322072;J A SANTOS REBOQUES;0;;;a;0;
328.792;J CASSIO;J CASSIO OLIVEIRA LOPES MENDES;;SP;SAO PAULO;PARQUE SAO JORGE;Rua Santa Maria,25;03085-000;0;0;J;0;;;;;;;53.310.565/0001-31;132681306113;site;  /  /;;;328792;J CASSIO;0;;;;0;
326.169;J FERNANDES ELETRICO;JOSE DA CRUZ FERNANDES;;SP;SAO PAULO;CHACARA NANI;Rua Manuel de Azevedo,418 - 01;04943-080;-24;-47;J;0;;;;;;;24.216.193/0001-80;ISENTO;josefernandescruz@hotmail.com;  /  /;;;326169;J FERNANDES ELETRICO;0;;;;0;
325.994;J. C. M.;J. C. M. NITEROI REFRIGERACAO LTDA;;CE;FORTALEZA;MESSEJANA;Rodovia BR-116,825 - KM 04;60842-395;-4;-39;J;0;;;;;;;08.824.171/0030-81;067954677;site;  /  /;;;325994;J. C. M.;0;;;;0;
323.179;J. C. M. NITEROI;J. C. M. NITEROI REFRIGERACAO LTDA;COM:27-3328.3810;ES;VILA VELHA;VALE ENCANTADO;Avenida Lagoa Encantada,220;29113-515;-20;-40;J;0;;;;;;;08.824.171/0043-04;083863982;contabil01@climario.com.br;  /  /;;;323179;J. C. M. NITEROI;0;;;;0;
319.054;J. CORREA;J. CORREA PICCININ MAQUINA ME;COM:11-8753.4006;SP;SAO BERNARDO DO CAMPO;CENTRO;Rua Gumercindo Ferreira da Silva,20;09725-290;-24;-47;J;0;;;;;;;15.241.816/0001-84;635434624119;jacks1984@hotmail.com;  /  /;;;319054;J. CORREA;0;;;a;0;
324.764;J7S SINALIZACAO;J7S SINALIZACAO INDUSTRIA E COMERCIO LTA;COM:47-473438.4035;SC;JOINVILLE;ATIRADORES;Rua Ottokar Doerffel,1112;89203-212;-26;-49;J;0;;;;;;;82.962.127/0001-56;;adm@j7s.com.br;  /  /;;;324764;J7S SINALIZACAO;0;;;;0;
327.420;JACK MIDIA;JACK GESTAO E MIDIA LTDA;COM:85-3464.4900;CE;FORTALEZA;ALDEOTA;Rua Tiburcio Cavalcanti,1958 - ALTOS-B;60125-045;-4;-39;J;0;;;;;0103010101;NE/OFF-LENTES;53.284.772/0001-69;;audiconta10@gmail.com;  /  /;;;327420;JACK MIDIA;0;;;;0;
145.503;JAD CARGAS EXPRESSAS;JAD CARGAS EXPRESSAS LTDA;;RJ;RIO DE JANEIRO;OLARIA;;2103155;0;0;J;0;;;;;;;03.058.637/0006-31;.NULL.;;  /  /;;;0;;0;;;a;0;
324.087;JADE LOUNGE;JADE LOUNGE RESTAURANTES LTDA;;RJ;RIO DE JANEIRO;SANTA TERESA;Rua Doutor Julio Otoni,254;20241-400;-23;-43;J;0;;;;;;;15.486.795/0001-67;79687960;admin@santavistario.com;  /  /;;;324087;JADE LOUNGE;0;;;;0;
329.390;JAE ILHA;JAE ILHA DESCARTAVEIS E LIMPEZA LTDA;;RJ;RIO DE JANEIRO;BONSUCESSO;Rua da Proclamacao,61;21040-281;21;-23;J;0;;;;;;;04.220.523/0001-02;78217421;renata.souza@jaedescartaveis.com.br;  /  /;;;329390;JAE ILHA;0;;;;0;
145.647;JAMEF TRANSPORTADORA;JAMEF TRANSPORTADORA;;;DUQUE DE CAXIAS;VILA SAO LUIS;RODOVIA WASHINGTON LUIZ 2569 KM 2,5;25085000;0;0;J;0;;;;;;;20.147.617/0011-13;.NULL.;;  /  /;;;0;;0;;;a;0;
324.213;JCS BRASIL;JCS BRASIL ELETRODOMESTICOS S.A.;;SC;BALNEARIO PICARRAS;UNDEFINED;undefined,3309 - GALPAOPARTE;88380-000;-27;-49;J;0;;;;;;;03.106.170/0002-24;254990495;diego.evaristo@jcsbrasil.com.br;  /  /;;;324213;JCS BRASIL;0;;;;0;
324.699;JESSI DISTR;ATACADAO VINIPAPER MATERIAIS PARA EMPRE.;COM:21-3232.7777;RJ;RIO DE JANEIRO;CENTRO;Rua Leandro Martins,62;20080-070;-23;-43;J;0;;;;;;;48.538.033/0001-16;12665237;vendas@jessidistribuidora.com.br;  /  /;;;324699;JESSI DISTR;0;;;;0;
329.078;JETOLINE DISTROBUIÇO;JETOLINE DISTROBUIÇÃO LTDA;;SP;TABOAO DA SERRA;VILA INDIANA;Rua Carlos Marques Teixeira,110 - SALA 02;06786-230;7;0;J;0;;;;;;;46.588.345/0001-09;675612816119;site;  /  /;;;329078;JETOLINE DISTROBUIÇO;0;;;;0;
323.000;JHS SHOPPING;JHS SHOPPING LTDA;COM:11-3596.2613;SP;SÃO CAETANO DO SUL;MAUÁ;Rua Amadeu Vezzaro,139;09580-710;-24;-47;J;0;;;;;;;42.170.114/0001-20;636456320114;junior.drift13@gmail.com;  /  /;;;323000;JHS SHOPPING;0;;;a;0;
326.927;JN BALÕES;A & J BALÕES E SERVIÇOS LTDA ME;COM:79-99955.8854;SE;ARACAJU;FAROLANDIA;Rua Alziro Zarur,21;49030-060;-11;-37;J;0;;;;;;;10.772.052/0001-30;;antenor@jnbaloes.com.br;  /  /;;;326927;JN BALÕES;0;;;;0;
327.584;JOG SHOP;JPG SHOP LTDA;COM:21-2435.9325;SP;GUARATINGUETA;PARQUE DO SOL;Rua Arnolfo Vieira,35 - CASA;12518-050;-23;-45;J;0;;;;;;;43.374.665/0001-78;332252550112;site;  /  /;;;327584;JOG SHOP;0;;;;0;
328.837;JOYCE CRISTINA;JOYCE CRISTINA ROSA DETILLI;;SP;SAO PAULO;VILA SANTA CLARA;Rua Dona Ana Araujo de Paula,145;03274-000;0;0;J;0;;;;;;;28.643.204/0001-60;28046380114;site;  /  /;;;328837;JOYCE CRISTINA;0;;;;0;
150.367;JPA ROLAMENTOS COMER;JPA ROLAMENTOS COMERCIO DE PECAS LTDA;COM:21-6706.0229;RJ;RIO DE JANEIRO;TAQUARA;ESTRADA DO TINDIBA,620;22740-362;0;0;J;0;;;;;;;35.168.265/0001-88;11575900;jparolamentos@gmail.com;  /  /;;;0;;0;;;a;0;
322.276;JPS ARQUITETURA E EI;JPS ARQUITETURA E EVENTOS PROMOCIONAIS I;COM:51-3134.0550;RS;NOVO HAMBURGO;PRIMAVERA;Rua Osvaldo Cruz,508;93340-000;-30;-51;J;0;;;;;;;27.607.285/0001-80;ISENTO;atendimento@duartebenetti.com.br;  /  /;;;322276;JPS ARQUITETURA E EI;0;;;a;0;
325.198;JUANA LANDA;51.503.216 JUANA LANDA RUIZ MATA;;RJ;RIO DE JANEIRO;FLAMENGO;Praia do Flamengo,98;22210-030;-23;-43;J;0;;;;;;;51.503.216/0001-00;ISENTO;juanalrmata@gmail.com;  /  /;;;325198;JUANA LANDA;0;;;;0;
323.856;JUMP COMUNICACAO E S;WF COMUNICACAO VISUAL LTDA;;PA;BELÉM;SACRAMENTA;Passagem Santo Antônio,328;66120-355;-1;-48;J;0;;;;;0106010106;MARY BRUNNA;37.101.652/0001-22;15.693.867-7;jump.publicidade@gmail.com;  /  /;;;323856;JUMP COMUNICACAO E S;0;;;;0;
147.119;JVC REFRIGERAÇÃO;JOSE VALENTIM CAPELLARO - ME;COM:16-3322.5657;SP;ARARAQUARA;JARDIM ELIANA;Rua Benevenuto Colombo,229;14807-258;-22;-48;J;0;;;;;;;03.969.804/0001-91;181166475113;cadastro@acass.com.br;  /  /;;;147119;JVC REFRIGERAÇÃO;0;;;a;0;
324.039;K & D ATACADO E VARO;K & D COMERCIAL LTDA;COM:31-9578.0146;MG;BELO HORIZONTE;SÃO FRANCISCO;Rua Caldas da Rainha,1614;31255-180;-20;-44;J;0;;;;;;;16.683.003/0002-98;0020109230175;felipezhang1992@gmail.com;  /  /;;;324039;K & D ATACADO E VARO;0;;;;0;
151.516;K CARDOSO UNIFORMES;K CARDOSO UNIFORMES CONFECCAO LTDA;COM:21-96767.5876;RJ;RIO DE JANEIRO;JACAREZINHO;Praça Catua,43;20975-110;0;0;J;0;;;;;;;32.972.642/0001-49;11382940;tlopes.rocha@gmail.com;  /  /;;;151516;K CARDOSO UNIFORMES;0;;;a;0;
325.319;K16 SERVICOS;K16 SERVICOS DE SOM LUZ IMAGEM LTDA;;SC;GUABIRUBA;UNDEFINED;undefined,3668;88360-000;-27;-49;J;0;;;;;;;20.276.941/0001-60;ISENTO;contato@k16.com.br;  /  /;;;325319;K16 SERVICOS;0;;;;0;
328.691;KABUM S.A.;KABUM S.A.;;ES;VIANA;VILA BETHANIA;Rodovia Governador Mario Covas,222;29136-010;0;0;J;0;;;;;;;05.570.714/0008-25;083078665;fiscalizacao@kabum.com.br;  /  /;;;328691;KABUM S.A.;0;;;;0;
323.261;KALUNGA;KALUNGA SA;COM:11-3346.9966;RJ;RIO DE JANEIRO;JACAREPAGUA;Avenida Embaixador Abelardo Bueno,135;22775-023;-23;-43;J;0;;;;;;;43.283.811/0122-47;86573105;sack@kalunga.com.br;  /  /;;;112283;KALUNGA COM INDUST;0;;;;0;
326.590;KALUNGA ANIL;KALUNGA SA;COM:11-113346.9600;RJ;RIO DE JANEIRO;ANIL;Estrada de Jacarepagua,6069;22753-033;-23;-43;J;0;;;;;;;43.283.811/0218-23;;regularize@kalunga.com.br;  /  /;;;326590;KALUNGA ANIL;0;;;;0;
328.359;KALUNGA BANGU;KALUNGA  SA;;RJ;RIO DE JANEIRO;BANGU;Rua Fonseca,240;21820-005;0;0;J;0;;;;;;;43.283.811/0058-95;78505656;site;  /  /;;;328359;KALUNGA BANGU;0;;;;0;
326.722;KALUNGA BARRA;KALUNGA SA;COM:11-113346.9600;RJ;RIO DE JANEIRO;BARRA DA TIJUCA;Avenida das Americas,3501;22631-000;-23;-43;J;0;;;;;;;43.283.811/0074-05;79310298;site;  /  /;;;326722;KALUNGA BARRA;0;;;;0;
112.283;KALUNGA COM INDUST;KALUNGA COM INDUST;COM:11-3346.9966;SP;BARUERI;JARDIM BELVAL;Estrada dos Alpes,900;06423-080;-24;-47;J;0;;;;;;;43.283.811/0012-02;206292929110;vanessatelevendas@kalunga.com.br;  /  /;;;323261;KALUNGA;0;;;a;0;
327.989;KALUNGA RECREIO;KALUNGA SA;COM:11-113346.9600;RJ;RIO DE JANEIRO;RECREIO DOS BANDEIRANTES;Avenida das Americas,15500;22790-702;-23;-43;J;0;;;;;;;43.283.811/0133-08;86689740;regularize@kalunga.com.br;  /  /;;;327989;KALUNGA RECREIO;0;;;;0;
319.185;KALUNGA SA;KALUNGA SA;COM:11-3346.9764;SP;SÃO PAULO;MOOCA;Rua da Mooca,766 - ANDAR 4 E 5;03104-010;-24;-47;J;0;;;;;;;43.283.811/0001-50;108752243117;vanessatelevendas@kalunga.com.br;  /  /;;;323261;KALUNGA;0;;;a;0;
327.827;KALUNGA SA CA;KALUNGA SA;;RJ;RIO DE JANEIRO;PILARES;Avenida Dom Helder Camara,5474;20751-971;-23;-43;J;0;;;;;;;43.283.811/0142-90;86746581;regularize@kalunga.com.br;  /  /;;;327827;KALUNGA SA CA;0;;;;0;
321.862;KAP AVALIACOES;KAP AVALIACOES E PERICIAS DE ENGENHARIAI;;RJ;RIO DE JANEIRO;CAMORIM;Avenida Olof Palme,705;22783-119;-23;-43;J;0;;;;;;;28.927.466/0001-56;;comercial@kapengenharia.com.br;  /  /;;;321862;KAP AVALIACOES;0;;;a;0;
149.218;KATS GRAFICA E EDITO;KATS GRAFICA E EDITORA LTDA;COM:21-3881.5905;RJ;RIO DE JANEIRO;RAMOS;Rua Felisbelo Freire,591;21031-250;0;0;J;0;;;;;;;73.654.394/0001-75;ISENTO;katsgrafica@katsgrafica.com.br;  /  /;;;0;;0;;;a;0;
326.462;KAZA MATERIAIS;KAZA MATERIAIS DE CONSTRUCAO LTDA;;RS;SAO MARCOS;CENTRO;R JOSE DE ALENCAR,864 - SALA A;95190-000;-30;-51;J;0;;;;;;;93.310.001/0001-13;2240008304;site;  /  /;;;326462;KAZA MATERIAIS;0;;;;0;
327.543;KIKÃO RESTAURANTE LA;KIKÃO RESTAURANTE LTDA;COM:67-3422.1618  COM:67-99663.5385;MS;DOURADOS;CENTRO;Avenida Weimar Goncalves Torres,2.176 - A CENTRO;79800-024;-22;-55;J;0;;;;;0108010103;SECO/OFF-LENTES;22.742.354/0001-44;284068411;@vfacd;  /  /;;;327543;KIKÃO RESTAURANTE LA;0;;;;0;
327.976;KING HIGIENE;KING DESCARTAVEIS DE LIMPEZA LTDA;COM:21-212437.3623;RJ;RIO DE JANEIRO;PENHA CIRCULAR;Rua Castelo Branco,200;21012-000;-23;-43;J;0;;;;;;;33.377.249/0001-70;11413480;legalizacao@jcassessoria.com.br;  /  /;;;327976;KING HIGIENE;0;;;;0;
324.048;KINGSIGN COMUNICACAA;KINGSIGN COMUNICACAO VISUAL LTDA;;RJ;RIO DE JANEIRO;TAQUARA;R NOGUEIRA DA GAMA,SN - QUADRAA LOTE 14 B;25.270-50;-23;-43;J;0;;;;;;;20.206.962/0001-09;11308775;financeiro@kingsign.com.br;  /  /;;;324048;KINGSIGN COMUNICACAA;0;;;;0;
151.037;KIOTO AMBIENTAL LTDA;KIOTO AMBIENTAL LTDA;COM:21-2273.0303;RJ;RIO DE JANEIRO;PARADA DE LUCAS;Rua Iramaia,380;21010-050;0;0;J;0;;;;;;;09.423.108/0001-61;04098560;faturamento@kiotoambiental.com.br;  /  /;;;0;;0;;;a;0;
326.195;KM TELECOM;CARLOS ALBERTO PADILHA;COM:41-9840.8589;PR;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Rua Osvaldo da Silva Bassu,1934;83050-590;0;0;J;0;;;;;;;52.442.997/0001-33;ISENTO;kmtelecomunicacoes@gmail.com;  /  /;;;326195;KM TELECOM;0;;;;0;
329.400;KNOX PRODUTOS;KNOX PRODUTOS REFRIGERADOS - MATRIZ;;MG;BETIM;BETIM INDUSTRIAL;Avenida Juiz Marco Tulio Isaac,2696 - GALPÃO A;32671-198;33;-20;J;0;;;;;;;15.719.703/0001-41;19792230041;site;  /  /;;;329400;KNOX PRODUTOS;0;;;;0;
328.121;KOISAS & TREKOS;KOISAS & TREKOS PAPELARIA LTDA;;SP;SAO PAULO;VILA PRUDENTE;Rua Orfanato,1852;03131-010;-24;-47;J;0;;;;;;;36.010.671/0001-80;128377545118;lucasfiorentinidafonseca@gmail.com;  /  /;;;328121;KOISAS & TREKOS;0;;;;0;
150.298;KPMG ASSURANCE SERVI;KPMG ASSURANCE SERVICES LTDA;;RJ;RIO DE JANEIRO;CENTRO;Rua do Passeio,38 - SETOR 2 SL1701,1702;20021-290;0;0;J;0;;;;;;;06.240.429/0007-28;ISENTO;rcerqueira@kpmg.com.br;  /  /;;;0;;0;;;a;0;
328.659;KZA SHOP;M H DISTRIBUIDORA;;PR;CURITIBA;NOVO MUNDO;Avenida Brasilia,6421;81020-010;0;0;J;0;;;;;;;42.909.504/0001-79;9090279855;marcelo.hayashi@gmail.com;  /  /;;;328659;KZA SHOP;0;;;;0;
326.024;L A EMBALAGENS;LAS DOS SANTOS EMBALAGENS;;RJ;MAGE;PARQUE DOS ARTISTAS (RIO DO OURO);Rua Gilda de Abreu,811 - GALPAO;25919-306;-23;-43;J;0;;;;;;;41.995.816/0001-80;12082770;comercial@lasembalagens.com.br;  /  /;;;326024;L A EMBALAGENS;0;;;;0;
329.120;L GONÇALVES;L GONÇALVES COMERCIO DE PRODUTOS;;SP;SAO PAULO;JARDIM PEDRO JOSE NUNES;Rua Palmeira de Leque,781;08061-430;8;-24;J;0;;;;;;;51.334.427/0001-67;121951821113;site;  /  /;;;329120;L GONÇALVES;0;;;;0;
323.798;L LUNNA FESTAS E EVA;L LUNNA FESTAS E EVENTOS LTDA;;RJ;RIO DE JANEIRO;PENHA CIRCULAR;Rua da Soja,083 - A SAL 205;21011-100;-23;-43;J;0;;;;;;;47.403.342/0001-16;ISENTO;smscontabilidade@hotmail.com;  /  /;;;323798;L LUNNA FESTAS E EVA;0;;;;0;
325.070;LA CAVE COMERCIO;LA CAVE COMERCIO DE VINHOS E BEBIDAS LT;COM:41-3254.6016;PR;CURITIBA;CENTRO;Rua da Paz,575 - LOJA;80060-160;-25;-49;J;0;;;;;;;10.504.029/0001-64;9046311830;contabilidade@romero.cnt.br;  /  /;;;325070;LA CAVE COMERCIO;0;;;;0;
147.887;LAB SOLUTHIONS ONE H;LAB SOLUTHIONS ONE HOKE IND.COM.SERV.OT.;COM:11-2602.2600  COM:11-247.8000;SP;SAO CAETANO DO SUL;CENTRO;Rua Baraldi,711;09510-010;-24;-47;J;0;;;;;;;02.195.461/0001-92;148061153117;"labsolutionsone@gmail.com;fernandacoelho.lab@gmail.com";  /  /;;;147887;LAB SOLUTHIONS ONE H;0;;;a;0;
328.308;LABFOR;LABFOR LABORATORIO OPTICO LTDA;;CE;FORTALEZA;CENTRO;Rua Barao de Aratanha,777;60050-070;0;0;J;0;;;;;;;46.278.478/0001-89;;societario@quantcontabil.com;  /  /;;;328308;LABFOR;0;;;;0;
151.382;LABSYNTH PRODUTOS PA;LABSYNTH PRODUTOS PARA LABORATORIO LTDA;COM:11-4072.6100  COM:11-2300.1233  COM:11-2100.12;SP;DIADEMA;VILA NOGUEIRA;Avenida Doutor Ulysses Guimarães,3857;09990-080;0;0;J;0;;;;;;;51.462.471/0001-52;;"eslucas@terra.com.br;brenda.oliveira@synth.com.br";  /  /;;;0;;0;;;a;0;
323.810;LACI CLEITON;CLEITON VIDAL FERREIRA 13630000711;COM:21-9055.6291;RJ;NOVA IGUAÇU;JARDIM TROPICAL;Rua Damas Batista,1243;26011-152;-23;-43;J;0;;;;;;;47.274.837/0001-92;;laciserralheria@gmail.com;  /  /;;;323810;LACI CLEITON;0;;;;0;
147.914;LAF MEDEIROS INS;M J L SILVA LAF INSTALACOES E MANUTENCAO;COM:21-99276.5014;RJ;RIO DE JANEIRO;FLAMENGO;Rua Honório de Barros,41 - APT 402;22250-120;-23;-43;J;0;;;;;;;22.783.753/0001-53;;aluisio.fernandes4@gmail.com;  /  /;;;147914;LAF MEDEIROS INS;0;;;a;0;
327.204;LALFER;LALFER COMERCIO E IMPORTACAO LTDA;;SP;SAO PAULO;VILA SANTA TERESA (ZONA LESTE);Rua Santa Afra,100;03566-040;-24;-46;J;0;;;;;;;52.238.916/0001-88;125711106115;site;  /  /;;;327204;LALFER;0;;;;0;
329.227;LAR EMBALAGENS LTDA;LAR EMBALAGENS LTDA;;RJ;MAGE;PARQUE DOS ARTISTAS (RIO DO OURO);Rua Gilda de Abreu,811;25919-306;-23;434;J;0;;;;;;;57.723.315/0001-84;15074140;comercial@lasembalagens.com.br;  /  /;;;329227;LAR EMBALAGENS LTDA;0;;;;0;
327.861;LARISSA FRANCISQUINI;LARISSA FRANCISQUINI RONCONI;;SP;CARAPICUIBA;JARDIM MARIA BEATRIZ;Estrada Egilio Vitorello,835;06365-210;-24;-47;J;0;;;;;;;28.789.335/0001-50;255479610113;site;  /  /;;;327861;LARISSA FRANCISQUINI;0;;;;0;
325.753;LASERMIX ACRILICOS;LASERMIX ACRILICOS INDUSTRIA, COMERCIO A;;SP;BAURU;VILA CARDIA;Rua Maceio,6-7;17013-620;-22;-49;J;0;;;;;;;09.312.633/0001-00;209404649114;mzcontax@mzcontax.com.br;  /  /;;;325753;LASERMIX ACRILICOS;0;;;;0;
319.015;LAVANDERIA MARAN;LAVANDERIA MARAN EIRELI;COM:21-97694.2123;RJ;RIO DE JANEIRO;OLARIA;Rua Antônio Rego,398 - OLARIA;21073-312;0;0;J;0;;;;;;;36.713.684/0001-16;ISENTO;finaceiro@rodenstock.com.br;  /  /;;;0;;0;;;a;0;
326.654;LAVORO;CHEF KING CONFECCOES COMERCIO E SERVICOA;COM:21-216520.3200;RJ;RIO DE JANEIRO;PECHINCHA;Avenida Geremario Dantas,800;22743-010;-23;-43;J;0;;;;;;;36.517.646/0001-98;;edson.oliveira@lavorouniformes.com.br;  /  /;;;326654;LAVORO;0;;;;0;
319.582;LAZ PRODUCOES;LUCAS DE VASCONCELLOS SANTOS DA SILVA;COM:21-3511.6332;RJ;RIO DE JANEIRO;TAQUARA;Estrada Santa Efigênia,101;22775-780;0;0;J;0;;;;;;;36.760.750/0001-09;;lucasvss00@gmail.com;  /  /;;;149492;LG PLOTTER IMPRESSAO;0;;;a;0;
147.883;LB SERVIÇOS;LB SERVIÇOS DE INSTALAÇOES EIRELI EPP;COM:21-2446.0892;RJ;RIO DE JANEIRO;TAQUARA;ESTRADA DO OUTEIRO SANTO,873 - APT 101 CASA 25;22713-169;-23;-43;J;0;;;;;;;18.546.745/0001-16;ISENTO;leo@letech.com.br;  /  /;;;147883;LB SERVIÇOS;0;;;a;0;
145.659;LDB TRANSPORTES DE C;LDB TRANSPORTES DE CARGAS LTDA;;RJ;RIO DE JANEIRO;JD AMERICA;;21240030;0;0;J;0;;;;;;;09.411.448/0005-04;.NULL.;;  /  /;;;0;;0;;;a;0;
321.139;LEAL EXTINTOR;F.F. LEAL SERVIÇOS E COM MATERIAL COMBAT;COM:21-3597.8993  COM:21-3594.8993;RJ;RIO DE JANEIRO;ENGENHO DE DENTRO;Rua Comendador João Carneiro de Almeida,95;20770-100;-23;-43;J;0;;;;;;;06.123.823/0001-90;79573698;lealextintores@lealextintores.com.br;  /  /;;;321139;LEAL EXTINTOR;0;;;a;0;
320.928;LEAL EXTINTORES;LEAL EXTIN SERVICOS EM MATERIAIS DE COM;COM:21-3597.8993  COM:21-3594.8993;RJ;RIO DE JANEIRO;ENGENHO DE DENTRO;Rua Comendador João Carneiro de Almeida,95;20770-100;0;0;J;0;;;;;;;25.278.429/0001-76;79.573.698;lealextintores@lealextintores.com.br;  /  /;;;0;;0;;;a;0;
323.797;LEAP TECHNOLOGIES;LEAP TECHNOLOGIES MANUTENCAO LTDA;COM:21-99710.7092;RJ;RIO DE JANEIRO;SÃO CRISTÓVÃO;Avenida Pedro II,250;20941-901;-23;-43;J;0;;;;;;;26.763.852/0001-24;87.286.240;comercial@leaptech.com.br;  /  /;;;323797;LEAP TECHNOLOGIES;0;;;;0;
